"ptID","Lon","Lat","A","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND"
"pt2775",-106.705010650864,24.6954068793622,0.777060806751251,31594,10040,5315,24.3,28,60,20,110,113,0
"pt2776",-105.944188501924,25.1057213524471,0.774508535861969,40999,9509,4947.91650390625,12.1,15.8,60,63,83,149,0
"pt2777",-105.180104472439,25.5126318183759,0.77191698551178,4035,5335,2658.41674804688,19,24,60,9,110,43,0
"pt2778",-104.41281147836,25.9160012463794,0.769340395927429,0,4458,2457.41674804688,19.2,24.3,59,18,95,37,0
"pt2779",-103.642366221151,26.3156951076096,0.766726315021515,0,2863,2661.75,20.2,25.9,54,16,82,28,0
"pt2780",-102.868829264677,26.7115815461326,0.764074981212616,9410,4400,2435.16674804688,17.5,23,52,25,74,82,0
"pt2781",-102.092265105162,27.1035315467728,0.761442840099335,0,3747,3109.5,20.4,27.1,49,24,57,71,0
"pt2782",-101.312742233645,27.491419099397,0.758832275867462,3155,5261,3389.83325195312,22.3,30.2,45,40,59,13,0
"pt2783",-100.530333190329,27.8751213592281,0.756187796592712,0,5860,4191.83349609375,22,30.1,42,43,62,14,0
"pt2784",-99.745114610264,28.2545188027825,0.75350946187973,1101,6969,4802.5,22.1,30.1,42,76,46,9,0
"pt2785",-98.9571672598082,28.6294953790282,0.750856757164001,5319,8474,5567.83349609375,21.4,29.1,43,83,42,11,0
"pt2786",-98.1665760633155,28.9999386553709,0.748231947422028,0,8239,4924.16650390625,20.8,28.6,41,120,34,12,0
"pt2787",-97.3734301195457,29.3657399580789,0.745576441287994,53841,10465,5224.33349609375,20.4,28.3,40,160,31,26,0
"pt2788",-96.5778227073048,29.72679450677,0.742890477180481,0,11100,5085.91650390625,20,28,40,211,25,21,0
"pt2789",-95.7798512798643,30.0830015425938,0.740298211574554,27784,12215,5417.75,19.9,27.8,39,229,21,21,0
"pt2790",-94.9796174477422,30.4342644497537,0.737615585327148,51407,24458,10141.0830078125,19.1,27.1,41,278,16,15,0
"pt2791",-94.1772269494754,30.7804908700292,0.735030829906464,52435,16680,13910.8330078125,18.8,26.8,41,282,17,18,0
"pt2792",-93.3727896100587,31.1215928099723,0.732419967651367,NA,5171,3121.58325195312,18.6,26.8,41,290,15,21,0
"pt2793",-92.5664192867767,31.457486740471,0.72984766960144,51465,17719,9989.5830078125,18.7,27.1,40,292,15,30,0
"pt2794",-91.7582338022153,31.7880936883893,0.727250695228577,3691,9960,5542.5,18.5,27.1,40,272,19,10,0
"pt2795",-90.9483548642956,32.1133393200164,0.724694848060608,54682,18292,16973.583984375,18,26.4,40,251,22,39,0
"pt2796",-90.1369079732419,32.4331540160763,0.722182154655457,3345,NA,NA,17.7,26.5,40,233,21,26,0
"pt2797",-89.3240223154584,32.7474729380739,0.719647347927094,51258,18574,14409.1669921875,17,25.9,41,263,21,41,0
"pt2798",-88.5098306443637,33.0562360857797,0.717158138751984,53438,15483,7235.91650390625,17.1,26.1,40,256,21,26,0
"pt2799",-87.6944691483033,33.3593883456786,0.714648067951202,42405,15408,6081.33349609375,16.5,25.8,40,273,20,31,0
"pt2800",-86.8780773057333,33.6568795302376,0.712254643440247,56537,16243,6825.58349609375,16.3,25.6,39,272,18,62,0
"pt2801",-85.79649124623,33.8932024093861,0.710257530212402,29070,17850,11471.3330078125,15.7,25,40,269,19,77,0
"pt2802",-84.7120741154762,34.1188769866389,0.708386719226837,NA,6711,2513.41674804688,15.4,24.7,38,264,17,48,0
"pt2803",-83.6242382326512,34.3336482554617,0.7065749168396,55605,26087,9203.5,15.3,24.3,40,304,14,59,0
"pt2804",-82.5325255943843,34.5372799870842,0.704893469810486,18322,12867,5459.83349609375,15.7,25,39,277,13,25,0
"pt2805",-81.4365860011958,34.7295504504052,0.703273952007294,57722,17343,7521,15.6,24.9,40,268,13,55,0
"pt2806",-80.3675216719806,34.9514256185624,0.701362788677216,34104,14158,5930.08349609375,15.6,24.9,39,251,15,23,0
"pt2807",-79.2910276854395,35.1750736752345,0.699512183666229,24083,14569,4890.66650390625,15.7,25,38,241,19,26,0
"pt2808",-78.2089723112092,35.1750736762071,0.699512183666229,9713,13787,5868.08349609375,16,25.1,39,234,24,15,0
"pt2809",-77.1324783246083,34.9514256196577,0.701362788677216,51228,27634,9773.3330078125,16.8,25.5,38,254,27,17,0
"pt2810",-106.65736890128,23.8103794658551,0.782447159290314,41689,10348,5369.66650390625,25.5,29.4,60,6,114,54,0
"pt2811",-105.900702814582,24.219181913334,0.779980182647705,36109,13178,8187.91650390625,19.2,22.7,58,36,91,637,0
"pt2812",-105.140681624182,24.6245797986409,0.777525305747986,39210,11888,2580.83325195312,9.7,13.5,61,47,93,172,0
"pt2813",-104.377345633814,25.0264408722061,0.774980247020721,0,5875,2401.75,20.7,25.8,60,13,103,253,0
"pt2814",-103.610738783753,25.4246349481173,0.772502183914185,9463,5698,2418.75,18.7,23.4,59,16,88,423,0
"pt2815",-102.840908742353,25.8190340584153,0.769934177398682,0,2927,2278.58325195312,21.3,27.4,52,13,71,11,0
"pt2816",-102.06790699211,26.2095126056923,0.767383337020874,4656,4655,2291.25,17.9,23.1,52,28,68,38,0
"pt2817",-101.291788909677,26.5959475136581,0.764852166175842,10136,5065,2668.08325195312,20.1,26.7,48,25,68,32,0
"pt2818",-100.512613839247,26.9782183753386,0.762286782264709,3117,5257,3544.83325195312,22.9,30.5,44,46,65,24,0
"pt2819",-99.7304451587409,27.356207598567,0.759744167327881,777,6482,3871.75,23.3,30.8,42,45,63,7,0
"pt2820",-98.9453503382178,27.7298005484278,0.75716906785965,6632,6828,4440.16650390625,22.1,29.5,43,75,48,17,0
"pt2821",-98.1574009899494,28.098885686312,0.754619836807251,8416,9057,5089.75,21.6,28.8,42,103,44,20,0
"pt2822",-97.3666729096054,28.4633547052428,0.752039730548859,6816,9815,5699.75,21.5,28.5,41,138,39,9,0
"pt2823",-96.5732461080118,28.8231026611331,0.749488532543182,27148,13928,8506.9169921875,21,28.3,37,182,33,21,0
"pt2824",-95.777204832967,29.1780280996373,0.746908009052277,48269,16408,8896.6669921875,20.4,27.7,39,206,26,8,0
"pt2825",-94.1776370959781,29.8730237834277,0.741844534873962,24101,15027,6252.5,20.1,27.6,38,261,18,13,0
"pt2826",-93.3743003620332,30.2129096420983,0.739303410053253,3143,13183,5464.25,19.6,27.3,38,291,15,13,0
"pt2827",-92.5687285772576,30.5476044277678,0.736798882484436,501,12489,5587.5,19.3,27.1,40,356,11,20,0
"pt2828",-91.7610271209874,30.8770258603962,0.734269380569458,29196,13371,6075.66650390625,19.1,27,41,320,13,24,0
"pt2829",-90.9513055064804,31.2010958000606,0.731779217720032,52861,25427,9977.3330078125,18.1,26.2,42,312,16,20,0
"pt2830",-90.1396773213782,31.5197403340221,0.729330241680145,54178,25099,9446.5830078125,18.2,26.6,42,289,18,45,0
"pt2831",-89.3262601553906,31.8328898569394,0.726924300193787,48333,26057,10117.5,17.9,26.4,41,287,18,24,0
"pt2832",-88.5111755150769,32.1404791439781,0.724497318267822,56488,19279,10204.1669921875,17.4,26,42,277,20,55,0
"pt2833",-87.6945487256623,32.4424474165781,0.722049295902252,40022,26130,9979.0830078125,17.6,26.3,40,262,21,21,0
"pt2834",-86.8765088198966,32.7387384006619,0.719714343547821,49022,19145,14575.6669921875,17.5,26.2,40,266,21,21,0
"pt2835",-86.0571884140299,33.0293003770841,0.717360734939575,49931,17016,8660.1669921875,16.2,24.9,42,283,20,34,0
"pt2836",-85.2367235710532,33.3140862241462,0.715056538581848,53760,17297,7047.58349609375,15.7,24.7,42,267,19,38,0
"pt2837",-84.1522265478534,33.533928911475,0.713214218616486,31097,16977,9986.1669921875,16.4,25.3,39,248,17,37,0
"pt2838",-83.065025668125,33.7429992428363,0.711498618125916,58333,16628,7306.91650390625,16.4,25.4,40,242,16,30,0
"pt2839",-81.974603296966,33.9410481457321,0.70991188287735,58907,20226,11849.8330078125,16.4,25.6,41,240,15,28,0
"pt2840",-80.8805577956011,34.1278443079508,0.708317220211029,4055,6293,4933.08349609375,16.6,25.7,39,233,19,22,0
"pt2841",-79.8188923062383,34.3510084969036,0.706435084342957,11311,13156,5568.16650390625,16.8,25.9,39,223,23,24,0
"pt2842",-78.7499999975313,34.5769539116495,0.70454204082489,28996,19137,8702.1669921875,16.2,25,40,224,25,11,0
"pt2843",-105.857470495158,23.3338456830972,0.785266935825348,43732,23051,10032.5,20.5,23.5,58,46,97,234,0
"pt2844",-105.101687705102,23.7378813121305,0.782895922660828,40278,11578,4003.58325195312,12.8,16.9,58,45,87,157,0
"pt2845",-104.342516677395,24.1383831357449,0.780486881732941,5227,5688,3318.83325195312,17.8,22,59,15,104,15,0
"pt2846",-103.579990326159,24.5352251060597,0.778039872646332,6669,6467,2753.5,18.1,22.2,63,13,103,69,0
"pt2847",-102.814145142714,24.928283007334,0.775607168674469,5868,4750,2360,20.6,24.5,62,17,80,29,0
"pt2848",-102.045021292481,25.3174345943448,0.773138284683228,11906,8092,2795.83325195312,16.4,20.4,62,39,67,400,0
"pt2849",-101.27266270711,25.702559729869,0.77068704366684,0,5585,2086.25,19.9,25.6,51,33,62,46,0
"pt2850",-100.497117171274,26.0835405209947,0.768255770206451,4824,8073,3263.16674804688,19.6,25.2,48,32,77,135,0
"pt2851",-99.7184364035733,26.4602614539875,0.76573646068573,7704,7862,4553.33349609375,23,30.1,42,63,64,14,0
"pt2852",-98.9366761309922,26.8326095274265,0.763294696807861,5326,8381,4483.91650390625,22.6,29.5,43,71,55,13,0
"pt2853",-98.1518961563437,27.2004743833221,0.760765075683594,0,9029,4835.83349609375,22.6,29.3,43,89,49,9,0
"pt2854",-97.3641604181357,27.5637484359246,0.758317530155182,9222,11641,5726.41650390625,22.3,28.6,36,116,49,6,0
"pt2855",-92.5797877615892,29.6413415392633,0.74356484413147,24347,16207,4719.25,20,27.3,36,285,23,5,0
"pt2856",-91.7735079249275,29.9697261429597,0.741103529930115,3309,14030,5615.25,19.6,27.1,39,314,22,20,0
"pt2857",-90.9649369752788,30.2927735161571,0.738679587841034,19175,15006,6176,19.5,27,41,320,15,14,0
"pt2858",-90.1541772537624,30.6104062904332,0.736294984817505,47591,20410,11882.9169921875,18.9,26.6,43,320,15,20,0
"pt2859",-89.3413353055275,30.9225509647906,0.733951449394226,51435,27636,10310.9169921875,18.9,26.8,42,318,16,26,0
"pt2860",-88.526521824027,31.2291379893515,0.731586694717407,51928,19424,13319.0830078125,18.4,26.3,44,316,18,16,0
"pt2861",-87.7098515826871,31.5301018432226,0.729265511035919,55827,19597,14619.6669921875,18.1,26.2,44,289,20,45,0
"pt2862",-86.8914433538267,31.8253811062724,0.726924300193787,31887,NA,NA,17.9,26.3,42,269,21,15,0
"pt2863",-86.0714198147486,32.1149185245739,0.724694848060608,53302,20502,17339.333984375,18,26.3,41,263,20,25,0
"pt2864",-85.2499074409837,32.3986610692829,0.722447693347931,42404,19946,12544.1669921875,17.7,26.2,41,236,21,30,0
"pt2865",-84.4270363867424,32.6765599887335,0.720182836055756,53190,17487,8850.0830078125,17.4,25.9,42,229,20,28,0
"pt2866",-83.602940352691,32.9485708535521,0.718035101890564,50838,13672,9169.3330078125,17.6,26.2,41,217,19,36,0
"pt2867",-82.5160602114003,33.1518958118009,0.716346323490143,19848,15410,8373.1669921875,17.1,25.8,41,221,17,41,0
"pt2868",-81.4266227417697,33.3443309150024,0.714784264564514,28703,12643,5326,17.4,26.1,42,224,21,21,0
"pt2869",-80.3341725407142,33.5256333627144,0.713282644748688,31107,19459,8320.9169921875,17.6,26.1,41,215,25,29,0
"pt2870",-79.2798163287076,33.750518445313,0.7114297747612,49360,22136,11120.3330078125,17.4,25.8,40,240,26,7,0
"pt2871",-105.062666851218,22.8522988818819,0.788080930709839,23087,9138,3334,17.3,20.5,59,30,95,169,0
"pt2872",-104.307806084479,23.2515815180443,0.785756051540375,35052,9634,3748,13.7,17.3,60,12,105,222,0
"pt2873",-103.549533446748,23.6472105102086,0.783442676067352,1082,4872,3238.58325195312,15.9,19.8,62,18,94,23,0
"pt2874",-102.787875717175,24.0390652618269,0.781092703342438,1686,6154,2469.66674804688,17.3,20.7,67,14,89,137,0
"pt2875",-102.022863197814,24.4270268054543,0.778706312179565,954,4762,2644.16674804688,17.9,21.6,67,26,70,119,0
"pt2876",-101.254529813661,24.8109779279582,0.776335597038269,4445,4583,2258.5,18.9,24.2,60,48,57,39,0
"pt2877",-100.482913208496,25.1908032954531,0.77398282289505,10680,7094,3238.91674804688,13.9,16.8,62,54,53,51,0
"pt2878",-99.7080548359757,25.5663895777329,0.771596968173981,4342,8264,3901.83325195312,22.9,29.7,45,60,70,27,0
"pt2879",-98.9300000454568,25.9376255719735,0.769178092479706,0,6967,3760.75,23.5,30,43,63,61,16,0
"pt2880",-98.1487981619897,26.3044023254641,0.766781210899353,550,8346,4156.33349609375,23,29,43,80,51,14,0
"pt2881",-90.986550562201,29.388017298782,0.745394289493561,NA,18769,6686.25,20.4,27.2,39,315,26,4,0
"pt2882",-90.1775080756388,29.7047888089738,0.743074595928192,17514,23683,12880.5,20.4,27.4,38,316,18,7,0
"pt2883",-87.7368262615788,30.6219595204676,0.736231923103333,2976,14357,5839.75,19.3,26.8,40,318,19,15,0
"pt2884",-86.9190963495774,30.9164037416111,0.734015107154846,39400,27768,10423,18.6,26.3,43,311,20,19,0
"pt2885",-86.0994666231171,31.2051019160059,0.731779217720032,14922,13157,5630.16650390625,18.5,26.3,44,285,19,33,0
"pt2886",-85.278054095862,31.4879959759176,0.729589104652405,12968,13202,5794.08349609375,18.6,26.5,43,246,21,40,0
"pt2887",-84.4549797312485,31.7650317843987,0.727446317672729,19300,15591,8222.6669921875,18.5,26.4,43,214,23,25,0
"pt2888",-83.6303683372311,32.0361591946225,0.725286722183228,3973,12798,5628.08349609375,18.3,26.6,41,208,22,34,0
"pt2889",-82.8043484483656,32.30133210318,0.723176658153534,39277,26965,10382.5,18.2,26.5,43,200,21,30,0
"pt2890",-81.9770521953436,32.5605084971241,0.721117556095123,20891,13064,5471.33349609375,18.3,26.5,42,219,22,25,0
"pt2891",-80.8882930335174,32.747289818747,0.719647347927094,44379,20787,13151.9169921875,18.1,26.1,42,216,29,23,0
"pt2892",-79.7971382718408,32.923070493753,0.718237102031708,22105,18946,6063,18.4,26.5,36,231,31,19,0
"pt2893",-105.023252817412,21.9676155702573,0.793079078197479,34310,15668,6479.83349609375,24.8,27.5,64,17,131,64,0
"pt2894",-104.272798061042,22.365810378753,0.790886044502258,24157,10504,4388,17,20.2,61,20,100,284,0
"pt2895",-103.518897782511,22.7603571568125,0.788608312606812,25404,9727,3977.33325195312,17,20.7,61,11,101,69,0
"pt2896",-102.76157029805,23.1511387977622,0.786340892314911,11787,5383,2552.41674804688,17,20.7,64,15,90,15,0
"pt2897",-102.000837291592,23.5380395317841,0.784086167812347,5712,5153,2351.58325195312,17.3,20.8,67,21,76,9,0
"pt2898",-101.23672391952,23.9209450397491,0.781796514987946,0,4334,2497.58325195312,17.5,21.2,66,32,56,22,0
"pt2899",-100.469258912173,24.2997425674316,0.779522776603699,0,5215,2624.66674804688,17.6,21.1,65,39,50,40,0
"pt2900",-99.6984746715949,24.6743210399302,0.777215778827667,35602,26842,13281.25,21.4,26.5,52,65,69,120,0
"pt2901",-98.9244073650351,25.0445711761064,0.774875521659851,3225,6876,4213.66650390625,23.4,29.7,45,65,66,14,0
"pt2902",-98.1470970136744,25.4103856028493,0.772555291652679,0,6187,6388.83349609375,23.4,29.2,45,81,52,9,0
"pt2903",-97.3665875760483,25.7716589689596,0.770257234573364,NA,4015,7523.83349609375,23.2,28.7,41,96,57,9,0
"pt2904",-89.3981638717927,29.1131262661132,0.747390329837799,NA,NA,NA,20.8,27.5,33,282,26,0,0
"pt2905",-85.3176981278384,30.5816636988033,0.73654705286026,24832,15860,4180.5,19.1,26.5,45,282,24,28,0
"pt2906",-84.4954068223697,30.8580253378133,0.73445999622345,42988,14148,6336.75,19.2,26.7,45,253,23,26,0
"pt2907",-83.6713105593288,31.1284680900534,0.732355952262878,15961,13873,6248.75,19.2,26.7,44,221,23,27,0
"pt2908",-82.845529289568,31.3929406244097,0.730299651622772,18806,18572,12090.0830078125,18.9,26.6,43,213,27,23,0
"pt2909",-82.0181868146968,31.6513954011876,0.728292465209961,23193,17003,7982,19,26.6,44,216,30,17,0
"pt2910",-81.1894106685796,31.9037887261126,0.726335883140564,NA,7974,2454.5,19.1,26.8,38,193,37,22,0
"pt2911",-65.5800519324866,44.1402918706975,0.614452958106995,70928,13791,5926,5.9,14.2,27,270,18,23,0
"pt2912",-64.8061016099194,44.7040462673478,0.608546376228333,66618,12830,4635.66650390625,6.1,16.7,27,277,17,30,0
"pt2913",-62.3832476152575,46.3679270229751,0.590829074382782,52610,9014,3738.33325195312,5.7,16.9,24,237,17,20,1
"pt2914",-57.9805998350873,49.0312995166959,0.561533987522125,87420,10110,3832.33325195312,3.2,13.9,23,230,20,166,1
"pt2915",-57.0412242165184,49.5445225839182,0.555696845054626,83042,9801,3757,3.2,13.8,26,201,17,24,1
"pt2916",7.10875190467183,58.9110347636609,0.442453056573868,27573,4995,2219.08325195312,2.2,9.6,24,283,28,56,0
"pt2917",8.51034103432634,58.7156775689916,0.445007264614105,96915,10092,2558.33325195312,4.8,12.7,24,194,26,142,0
"pt2918",-62.8395957934461,44.9642954094259,0.605833768844604,73988,14544,4774.16650390625,5.7,15.9,28,296,15,24,0
"pt2919",-62.0257579660536,45.5118965371938,0.600017309188843,43664,11726,4247.58349609375,5.6,16.3,27,283,17,49,0
"pt2920",-61.1943879388517,46.0543343582506,0.594234526157379,49345,11670,4508,5.3,15.9,25,283,19,100,1
"pt2921",-58.5907307618523,47.6474229651282,0.576934516429901,7841,9429,2579.25,4.5,13.8,22,304,14,-31,1
"pt2922",-57.6848970528104,48.1659165905935,0.571221709251404,35968,3610,3306.58325195312,2.9,12.6,23,292,16,21,1
"pt2923",-56.7593905394188,48.677555536286,0.565462052822113,41863,10848,5737.25,3,13.4,27,227,15,36,1
"pt2924",-55.8138077247331,49.181974186291,0.559844076633453,72108,9752,3347.58325195312,3.8,14.9,27,227,12,15,1
"pt2925",7.33877091953384,58.0129046054843,0.453903526067734,NA,NA,NA,NA,NA,NA,NA,NA,4,1
"pt2926",-56.4881539342407,47.8088349166845,0.575096845626831,39459,6259,3129.5,4,13.5,27,310,14,18,1
"pt2927",-55.5569506632882,48.3119459575617,0.569554388523102,60702,9550,2909.16674804688,4.1,14.3,28,290,12,15,1
"pt2928",-54.6058348907762,48.8075636595888,0.564061641693115,NA,5795,1924.5,3.9,14.1,27,242,12,22,1
"pt2929",-53.6344696239389,49.2953046230624,0.558526992797852,61736,10773,5421.41650390625,4.3,13.8,25,205,14,9,1
"pt2930",-6.4367466826286,58.3275940417342,0.449887424707413,11362,7105,2037.91662597656,7.6,11.9,37,202,26,30,1
"pt2931",-4.98021585060948,58.2770734815822,0.450522482395172,84312,10917,2820.41674804688,6.6,11.9,36,216,24,91,1
"pt2932",-3.53339283999554,58.2098242811368,0.451368659734726,7090,16840,3106.58325195312,6.9,12,37,157,18,95,1
"pt2933",-54.3732275132936,47.9348288664946,0.573715329170227,31560,7547,3645.5,3.7,13,26,294,12,126,1
"pt2934",-53.4172205654627,48.4216551334804,0.568347692489624,90718,10136,3467.16674804688,4.3,13.6,26,234,14,61,1
"pt2935",-7.22976224924899,57.5283873795638,0.460006207227707,37192,9195,2505.66674804688,8,12.9,33,203,26,17,1
"pt2936",-5.80799313450497,57.484647200197,0.460530757904053,74646,9903,1254.75,6.7,11.9,36,277,28,143,1
"pt2937",-4.39548714543795,57.4244848026706,0.461369514465332,6876,11568,3061.33325195312,6.4,13.1,33,196,23,57,1
"pt2938",-2.99360997587666,57.3481756495284,0.462312370538712,52141,11296,1956.08337402344,6.2,11.8,37,182,15,85,1
"pt2939",-53.208127816955,47.5465549964491,0.578034818172455,NA,NA,NA,4.8,13.7,27,275,16,121,1
"pt2940",-5.22016617020339,56.6321673477214,0.471281200647354,37588,11358,2807.41674804688,7.3,13.3,34,319,30,253,1
"pt2941",-3.85151010367297,56.5625567500022,0.472111731767654,26069,6762,2339.66674804688,5.2,11.8,33,243,24,100,1
"pt2942",-6.01041787738613,55.8330179070621,0.481204718351364,10221,11850,5048.16650390625,7.4,12.6,36,273,27,126,1
"pt2943",-4.67446428922328,55.7694230075901,0.481924593448639,0,9570,4016.25,8.2,13.8,36,229,26,25,1
"pt2944",-3.34974252345296,55.6905411383334,0.482952147722244,0,11524,3714.25,7,12.7,38,201,18,118,1
"pt2945",-2.03738426758947,55.5966964432324,0.484081268310547,605,11169,3440.58325195312,8.4,13.9,38,148,15,14,1
"pt2946",-8.08274859712373,55.0700227141524,0.490523785352707,43432,5899,2735.33325195312,7.2,11.7,38,265,23,198,1
"pt2947",-6.76912520642162,55.0270917669999,0.491033315658569,27318,19551,3898.33325195312,7.8,12.9,35,209,20,58,1
"pt2948",-4.17285087172117,54.8955425039956,0.492662042379379,1230,11460,2740.58325195312,8,13.6,36,206,26,135,1
"pt2949",-2.89243461995781,54.8075546431739,0.493780255317688,1737,11961,3245.16674804688,8,13.9,36,181,20,28,1
"pt2950",-8.78080879995753,54.2528731468061,0.500462472438812,0,13278,2831.83325195312,9.2,13.7,41,220,22,13,1
"pt2951",-7.49910441187442,54.2143458121433,0.500966787338257,34866,12584,2784.58325195312,8.9,13.8,40,216,19,8,1
"pt2952",-6.22737415967437,54.1607297666697,0.501571655273438,29140,12019,2891.91674804688,8.5,13.7,39,213,16,99,1
"pt2953",-1.8130333298816,54.1336222863917,0.501873970031738,4333,12492,3010.66674804688,8.5,14.4,37,190,15,91,1
"pt2954",-0.242574465580605,54.1238648425457,0.502075433731079,0,9467,3824,9.3,14.8,36,174,14,25,1
"pt2955",-9.4532488939558,53.429438031263,0.510398209095001,32305,11563,3720.5,9,13.5,40,219,24,196,1
